Street,Address,rent_cold,additional_cost,free_from,distance,gadgets,female_roommates,male_roommates,divers_roommates,room_description,location_description,flat_live,additional,smoker,accessible,kind_of_flat,Url,type,district,size,price,link
 Bei der Miete handelt es sich um die Warmmiete (inklusive der Nebenkosten außer Internet und GEZ). Ihr solltet mindestens für 12 Monate bleiben wollen.",0.0,0,"Studenten-WG, keine Zweck-WG, gemischte WG",https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Reudnitz-Thonberg.10002143.html,7er WG,Reudnitz-Thonberg,    12,410 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Reudnitz-Thonberg.10002143.html

Könneritzstr 33,04229 Leipzig Schleußig,199,101,01.09.2022,2,"Waschmaschine,Spülmaschine,Keller",2,1,0," Hey you;) 
 Schön, dass du hier bist. Ich bin Levin und gehe ab September für ein halbes Jahr Reisen und vermiete in der Zeit mein Zimmer.  
 Die Wohnung ist gemütlich und wunderschön finden wir und wir lieben es sehr hier zu wohnen. Dein zukünftiges Zimmer ist 17 qm groß und die Fenster gehen nach Westen raus, was für ein wunderschönes Licht nachmittags und abends sorgt. Lässt sich auf den Fotos auch schon leicht erahnen:)🌞"," Die Lage könnte wirklich nicht besser sein! 2 min zur Haltestelle Holbeinstraße und 100 Meter zu Fuß, um direkt in den Clara Park zu kommen. Perfekt zum  joggen gehen, picknicken, spazieren oder mit Freunden zusammen sitzen. Genauso sind die Sachsenbrücke, die kleinen Kanäle und die Karl-Heine Straße nur einen Katzensprung entfernt.","Wir leben zu viert zusammen. Kat ist ein wahrer Herzensmensch. Sie ist super viel unterwegs... mal beim Fußball, dann in der Uni, mit Freunden unterwegs, baden oder feiern. Mit ihr wird dir nichtlangweilig. Garantiert! 
 August ist unser freier Vogel und die Basis, wenn man nach Hause kommt. Er kocht liebend gerne (und sehr gut!), liebt das Feiern, unterwegs sein auf Ausflügen zum See oder zu Festivals. Er kommt im Oktober wieder, nachdem er ein halbes Jahr in Südamerika reisen war. Luise ist kommt über den Winter auch zur Zwischenmiete in unserer WG. Sie zieht zum Studieren nach Leipzig und ist grade wie auch August auf einer Abenteuerlichen Reise in Thailand :))
 Zwischen dem ganzen unterwegs sein kommen wir immer wieder zusammen. Im Sommer am See oder aufn Bierchen am Kanal. Es wird zusammen gekocht oder Kaffee getrunken. Doch alles kann, nichts muss! Oft ergibt sich all das spontan;) 
 Ich gehe mit einem weinenden Auge, weil ich das Glück habe so tolle Menschen um mich zu haben. Aber ich teile gerne!;) und freue mich, wenn du Lust hast sie kennenzulernen und für eine Zeit mit den dreien zu leben.",,,0,"keine Zweck-WG, gemischte WG",https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Schleussig.9212767.html,4er WG,Schleußig,    17,300 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Schleussig.9212767.html

Steinstraße,04275 Leipzig Südvorstadt,274,36,01.08.2023,5,Waschmaschine,2,0,0," WG AnzeigeHey guys 🌞Unsere Mädels WG sucht ab August eine neue Mitbewohnerin!Da eine unserer Mitbewohnerinnen auszieht und Lara ihr Zimmer übernimmt, wird ihr altes frei. Zu haben sind kuschlige 12 qm. Lara würde das Bett, sowie Kleiderstange und Kommode gegen eine Ablöse auch gleich drinnen lassen.  Miete wären 273,14€ + ca. 36€ für WLAN und Strom.Unsere Lage ist wirklich ein Träumchen!Die Wohnung liegt in einer Nebenstraße zur KarLi, was bedeutet, dass hier Bars, Restaurants und Spätis, sowie diverse Einkaufsmöglichkeiten gleich um die Ecke sind. Bahnhalte und Busstation sind auch nur maximal 5 Minuten Gehweg entfernt.Zu uns:Lara (22) ist für’s Studium vor knapp 2 Jahren nach Leipzig gezogen, bummelt aber gerade in Kopenhagen und ab August in Helsinki rum, ehe sie Weihnachten wieder zurück in WG zieht. Sie kocht gern, allein oder zusammen mit der WG, würde gern wieder sportlich aktiver werden und schätzt Qualitytime mit Freunden genauso wie ihre Alone-Time.Marlene (24) ist erst im Januar in die WG eingezogen und arbeitet Vollzeit im Standesamt. Nichtsdestotrotz ist sie gern unterwegs, sei es mit ihrem Faschingsverein beim Feiern, mit Freunden im Park oder am Cossi oder allein auf Reisen.Kiri, unsere WG Katze, ist eine Britisch Kurzhaar und mit Marlene zusammen eingezogen. Unsere kleine Prinzessin, die sich für‘s Kuscheln aber nie zu schade ist!Wir beide wünschen uns ein ausgeglichenes WG Leben. Wir sind alles, aber keine Zweck WG! Wir kochen gern zusammen, sind zusammen unterwegs, aber wenn man seine Ruhe haben will und die Tür zu ist, ist das genauso okay. Communication is key! 🙏🏼  Wenn du also Bock hast, aus der WG ein gemeinsames Zuhause zu machen, dann würden wir dich gern kennenlernen. Da Lara momentan nicht vor Ort ist, findet das erstmal online statt.Schreib Marlene gern über Whatsapp (siehe unten).Wir freuen uns auf dich!  Liebe Grüße,Marlene, Lara und Kiri",,,,0.0,0,keine Zweck-WG,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Suedvorstadt.10144214.html,3er WG,Südvorstadt,    12,310 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Suedvorstadt.10144214.html

Karl-Heine-Straße 14,04229 Leipzig Plagwitz,180,0,30.06.2023,3,"Waschmaschine,Spülmaschine,Terrasse,Balkon,Garten,Keller",0,4,0," Lieber Suchender,  
 dein zukünftiges Zimmer in ist etwa 16-18qm groß und auf Wunsch möbliert/teilmöbliert. Ein Bett, Schreibtisch und Kleiderschrank kannst du bekommen - je nachdem, wie du magst. Im ganzen Haus und im Garten hast du W-LAN-Empfang (100MB Download), die Kosten hierfür sind im Mietpreis inbegriffen ebenso wie alle anderen Nebenkosten. Der Wintergarten mit Kamin, Bibliothek, Gemeinschaftszimmer sowie ein großer Saal und der gute alte Tresen mit Zapfhahn stehen dir ebenso rund um die Uhr zur Verfügung. 
 Der Garten ist mit einer Gartenlaube und anschließender Terrasse ausgestattet, die im Sommer auch öfter für Partys und andere Veranstaltungen genutzt werden kann, ebenso wie unser hauseigener Bootssteg mit Boot."," Ideale Lage für Studenten: 
 10 min zum Campus. 
 10 min zum Hauptbahnhof. 
 Direkt vor der Haustür befindet sich eine S-Bahn-Haltestelle, Einkaufsmöglichkeiten wie Rewe und Aldi sind fußläufig in 5 Minuten zu erreichen. 
 Industriekultur und Kunst, Plagwitz gehört derzeit zu den angesagtesten Vierteln in Leipzig, eine Hochburg der Kreativkultur. Hier, im Westen der Stadt, findest du eine bunte Mischung aus alten Fabriken und verlassenen Industriegeländen, Kunstinitiativen, Start-Ups, dazwischen gemütliche Wohngegenden, viel Grün und Wasser. Hier liegt auch die Spinnerei, eine alte Baumwollspinnerei, in der heute zahlreiche Ateliers, Werkstätten undGalerien von Kunstschaffenden Raum gefunden haben. Zwei Hauptschlagadern in Plagwitz sind außerdem die Karl-Heine-Straße und die Zschochersche Straße. Hier findest du eine interessante Mischung aus Cafés, Geschäften und Imbissen. Auf dem Karl-Heine-Kanal kannst du mit unserem eigenen Boot dir das sonst auch noch mal vom Wasser aus anschauen.","Wir sind Studenten unterschiedlichster Fachrichtungen. Gemeinsam nutzen wir die Möglichkeiten, die uns Haus und Garten bieten. Die Wochenenden verbringen wir auch gerne gemeinsam um zu reisen und andere Studentenstädte kennenzulernen. Das Haus in der Karl-Heine-Straße gibt den Bewohnern und Besuchern alle Möglichkeiten für ein vielfältiges Zusammenleben. Dort wird gelernt, gefeiert, geredet, gelacht. Aber nie alleine! 
 Sowohl zum Lernen als auch zum Feiern steht überdurchschnittlich viel Raum zur Verfügung. Es kommt immer darauf an, was man daraus macht!"," Wie du dir eventuell bereits denkst, sind wir eine Studentenverbindung. Wir sind jedoch unpolitisch, unreligiös und offen gegenüber allen. Die meisten Vorurteile über uns sind daher nicht wahr. Komm einfach zu Besuch vorbei und überzeuge dich selbst! 
 Bei Interesse und bei Fragen nutzt die Nachrichtenfunktion und schreibt mir gerne einen kurzen oder auch etwas längeren Text, in dem ihr euch selber vorstellt! 
 Für einen ersten Eindruck:  
 Instagram: @corpslusatia  
 Internetseite: www.corps-Lusatia.de",1.0,0,"Studenten-WG, Männer-WG, keine Zweck-WG",https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Plagwitz.9126471.html,5er WG,Plagwitz,    18,180 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Plagwitz.9126471.html

Karl-Heine-Straße 14,04229 Leipzig Plagwitz,180,0,30.06.2023,3,"Waschmaschine,Spülmaschine,Terrasse,Balkon,Garten,Keller",0,3,0," Hast du Bock auf Action?  
 Willst du was erleben ?  
 Wir haben hier eine einmalige Gemeinschaft, die weit über das standardisierte Normalleben hinaus geht!  
 Komm und schau dir das Highlife an!  
 Hast du eigene Möbel, kannst Du sie aber auch gern mitbringen! 
 Ansonsten ist das Zimmer bereits möbliert mit Schreibtisch, Schrank, Regal und Bett. 
 Die Zimmer variieren in der Größe, von 15 bis ca. 20 qm. In allen Zimmern hast du perfekten WLAN-Empfang mit bis zu 100 MB/s Download. Dies ist ebenso wie alle anderen Nebenkosten in den 180€ Mietpreis enthalten."," Wir sind im schönsten Leipziger Westen - Plagwitz. Zu unseren Nachbarn gehört der Bundesgerichtshof und Anwaltskanzleien, also steht der Party am Wochenende nichts im Weg ;-) 
 Zur Uni Leipzig kommt man innerhalb von 10 Minuten, zur Karli (die Leipziger Kultkneipenmeile) sind's 8. 
 An unserem Grundstück fließt die Luppe entlang, ein kleiner Kanal der ins Kanalsystem von Leipzig führt.Mit unserem hauseigenen Boot kann man hierauf auch die Gegend vom Wasser aus erkunden. 
 Wir haben einen riesigen Garten mit Gartenlaube und Terrasse, perfekt für Partys oder mal zum entspannen.","Du suchst eine WG um was zu erleben? 
 Wir sind ein Zusammenschluss von vielen verschiedenen Persönlichkeiten, Ansichten und Studiengängen geeint unter dem Dach der Villa in Plagwitz. Unter dem Semester veranstalten wir Partys, Vortragsabende, Tanzkurse, Kulturexkursionen und gestalten unsere Leben gemeinsam. Trotzdem legen wir natürlich großen Wert auf das Studium, durch die Hilfe von Leuten aus höheren Semestern (wir haben hier Studenten aus vielen verschiedenen Fachrichtungen) bist du auch dabei nie auf dich allein gestellt."," Wie du dir bereits eventuell denkst, sind wir eine Studentenverbindung, das Corps Lusatia. Wir sind jedoch unpolitisch, unreligiös und offen gegenüber allen. Falls du mehr über uns erfahren willst, check mal unsere Internetseite http://lusatia-leipzig.de und unser Instagram corpslusatia oder komm mal auf einen Kaffee oder ein Bier lang. Wir freuen uns dich kennenzulernen.",1.0,0,"Studenten-WG, Männer-WG, keine Zweck-WG",https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Plagwitz.9131489.html,5er WG,Plagwitz,    18,180 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Plagwitz.9131489.html

Zollikoferstraße 3,04315 Leipzig Volkmarsdorf,260,50,01.07.2023,1,"Waschmaschine,Balkon,Garten,Gartenmitbenutzung,Keller,Fahrradkeller",1,0,0," ***Bitte respektiert, dass ich keine cis-Männer casten will und verzichtet auf Bewerbungen. Danke!*** 
 Das Schlafzimmer liegt zu einem ruhigen Innenhof auf der Ostseite. Morgens scheint die Sonne ins Zimmer und abends hast du vom Bett aus einen super Blick in den Sternenhimmel. Das Zimmer ist länglich geschnitten und bietet Platz für alle Essentials. 
 Anonsten gibt es ein großes Wohnzimmer mit Blick auf den Park und einen Balkon, mit perfekten Blick in den Sonnenuntergang. Nachmittags scheint die Sonne herein, was nicht nur die Pflanzis lieben sondern besonders im Winter ein definiver Win ist. Es gibt ein kleines Badezimmer und eine voll ausgestattete Küche. 
 Die Wohnung ist gut isoliert und hell.  
 Sofern das Zusammenwohnen gut funktioniert, besteht die Möglichkeit den Mietvertrag zu verlängern. 
 Die Möbel können gegen Ablöse von der Vormieterin übernommen werden. Bei einer kurzen Zwischenmiete, lässt sich bestimmt mit Laila aushandeln die Möbel noch eine Weile einfach so drin stehen zu lassen. 
 ***Please  respect that I do not want to cast cis men for this WG. Please refrain from applications in this regard. Thank you!*** 
 The bedroom faces a calm courtyard, to the east side. In the morning the sun shines into the room and in the evening you have a beautiful view of the  sky from your bed. You have space for all essentials as it is an elongated room. 
 The apartment has a large living room facing the Park and with balcony where you can enjoy the perfect view of the sunset. In the afternoon the sun shines in, which is a definite win especially in winter. There is a little bathroom and a fully equipped kitchen. 
 The apartment is well insulated and bright. 
 If living together works super well, I would also be open to extend the lease."," Die Nachbarschaft (Volkmarsdorf) ist sehr lebendig, es gibt Supermärkte, Restaurants, Bars, Kunsträume und öffentliche Verkehrsmittel quasi vor der Haustür 
 The neighbourhood (Volkmarsdorf) is quite vivid, there is supermarkets, restaurants, bars, art spaces and public transportation pretty much infront of the door.","Kurz zu mir, ich bin Tainá (sie/ihr 31) Ich bin bildende Künstlerin und lohnarbeite parallel ein paasr Stunden die Woche im homeoffice. Ich hab ein Fable für fluffy rosa Dinge und trashige Horrorfilme. Ich mag auch sehr gerne Wandern und im See schwimmen, außerdem stehe ich seit neustem auf Tischtennis. Generell würde ich mich als begeisterungsfähig bezeichnen und bin meistens für allen möglichen Schabernack zu haben. 
 Ich suche eine neue, liebe Mitbewohner:in. Ich stehe nicht auf Zweckgemeinschaften, sondern lege Wert auf ein harmonisches, liebevolles Umfeld, in dem man im Alltagauch mal Zeit findet, gemeinsam einen Film/ Serie zu schauen, zu kochen oder zu tanzen und natürlich auch persönliche Grenzen und ""Me-Time"" respektiert. 
 Nach 12 Jahren in allen möglichen Wohnsituationen, Studenten-, Partner-, Mehrgenerationen-WGs und besetztem Künstler:innen Haus, ist gute Kommunikation für mich genauso essentiell wie eine faire Aufteilung von Hausarbeit. Ich hoffe, dass dir eine saubere Küche und ein sauberes Bad genauso wichtig sind wie mir. 
 Ich liebe Tanzen und Clubbing, aber meine exzessive Party-Phase ist so ziemlich over und da die Wände im Haus relativ dünn sind, sind crazy Partys und Afterhours nicht wirklich eine Option. Stattdessen wohnst du in einer Umgebung mit sehr coolen, freundlichen und hilfsbereiten Nachbar:innen und kannst ein sauberes, gemütliches Zuhause und eine kommunikative, soziale Mitbewohnerin (mich) erwarten :D 
 Falls ihr euch ein Zuammenleben vorstellen könnt schreibt mir gerne etwas über euch mit Betreff Kiwi, dann weiß ich, dass ihr den Text auch gelesen habt. 
 Shortly to me, I'm Tainá (she/her 31) I'm a visual artist and parallely labour work a couple of hours in homeoffice. I have a fable for anything shiny, pink and fluffy and trahy horror movies. I enjoy going on hikes or swimming in the lakes and lately I'm also into table tennis. Generally I would describe myself as easily to inspire and most of the times up for really any crazyness. 
 I'm looking for a sweet roomie. I'm not into purpose community, instead value a harmonious, caring environment where you find time to share some daily life, watch a movie/series, cook or dance together and obviously respecting personal boundaries and me-time, too. 
 After 12 years of all kinds of shared living situations, student-, partner-, intergenerational WGs and artist occupation, sharing chores and repro work is essential to me, as much as good communication. I hope a clean kitchen and bathroom as important to you as it is to me. 
 I love dancing and clubbing but my excessive party phase is kind of over and as the walls in the house are pretty thin, hosting crazy partys and afterhours is not really an option. Instead you get to live in a surrounding of very cool, friendly and helpful neighbours and you can expect a clean, cozy home and a communicative, social roomie (me) :D 
 If you can imagine living together, write me with subject Kiwi, then I know that you have actually read the text."," Sollte eh klar sein, aber Voraussetzung für das Zusammenleben ist auf jeden Fall eine Diskriminierungssensible Grundeinstellung. 
 Should be clear anyway, but a prerequisite for living together is in any case a discrimination-sensitive basic attitude.",1.0,0,"Frauen-WG, keine Zweck-WG, gemischte WG, Internationals welcome",https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Volkmarsdorf.9643498.html,2er WG,Volkmarsdorf,    10,350 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Volkmarsdorf.9643498.html

Karl-Liebknecht-Straße 56,04275 Leipzig Südvorstadt,570,120,01.07.2023,1,"Waschmaschine,Keller,Aufzug",,,," Helles, saniertes voll eingerichtetes Apartment in exzellenter Lage mit folgender Ausstattung: 
 Wohnzimmer:  
  - Bett und Matratze (140 x 200), inkl. Zweifachgarnitur Bettwäsche 
  - Fernseher, DVD Player, Radio,  
  - Schreibtisch & Stuhl, Schreibtischlampe,  
  - Regalen, Kleiderschrank, Jalousien, Deckenlampen,  
 Küche: 
  - neue Einbauküche mit Spüle, Küchenschrank, Cerankochfeld, Ofen, Dunstabzugshaube, indirekte LED-Beleuchtung, Barhocker  
  - Besteck, Geschirr, Töpfe, Gläser, etc. 
  - Kühl- Gefrierkombination,  
  - Wasserkocher, Kaffeemaschine 
 Bad: 
  - Dusche 
  - Waschmaschine inkl. Trockenständer 
  - Heizung mit Handtuchtrockner 
  - Handtuchgarnitur 
 Flur: 
  - Garderobe mit Schuhablage, 
  - Spiegel 
 Weiteres: 
  - Fahrrad mit Schloss 
 Fully fitted, bright apartment in an excellent location with the following furnishing: 
 Living room: 
  - Bed and mattress (140 x 200), including double bed set / linen 
  - TV, DVD player, radio, 
  - desk & chair, desk lamp, 
  - shelves, wardrobe, blinds, ceiling lamps, 
 Kitchen: 
  - Kitchenette with sink, kitchen cupboard, ceramic hob, oven, extractor hood, indirect light, bar stool 
  - Cutlery, crockery, pots, glasses, etc. 
  - fridge-freezer combination, 
  - Kettle, coffee maker 
 Bath: 
  - Shower 
  - Washing machine including drying rack 
  - Heating with towel dryer 
  - Towel set 
 Corridor: 
  - wardrobe with shoe rack, 
  - Mirror 
 Further: 
  - Bike with lock"," Das Apartment befindet sich in einem sanierten Kulturdenkmal aus der Gründerzeit in exzellenter Lage direkt am Südplatz in der Karl-Liebknecht-Straße - mit jeder Menge Cafés, Bars, Restaurants und Einkaufsmöglichkeiten. Der erholsame Clara-Zetkin-Park befindet sich in unmittelbarer Nähe und lädt zum Grillen, Freunde treffen und Spazierengehen ein. In weniger als zehn Fahrradminuten gelangst Du zur HTWK oder zur Uni Leipzig. Die Leipziger Innnenstadt liegt vier Straßenbahnhaltestellen entfernt. Das Apartment befindet sich im dritten Obergeschoß, das entweder über den großzügigen antiken Holztreppenaufgang oder bequemüber den eingebauten Fahrstuhl erreicht werden kann. Über den Hintereingang ist ein rollstuhlgerechter Zugang zum Haus möglich. 
 The apartment is located in a renovated cultural monument from the Wilhelminian period in an excellent location right on Südplatz on Karl-Liebknecht-Strasse - with lots of cafes, bars, restaurants and shops. The relaxing Clara Zetkin Park is in the immediate vicinity and invites you to barbecue, meet friends and go for a walk. In less than ten minutes by bike you can reach the HTWK or the University of Leipzig. Leipzig city center is four tram stops away. The apartment is on the third floor, which can be reached either via the spacious antique wooden staircase or conveniently via the built-in elevator. Wheelchair access to the house is possible via the rear entrance.",," Mietverhältnis: 
  - Das Apartment ist zwischen 1 und 24 Monate verfügbar 
  - in den Nebenkosten ist der TV-Anschluss enthalten 
  - Strom und GEZ sind nicht Bestandteil der Gesamtmiete 
  - Internet kann gegen Aufpreis zugebucht werden 
  - Kaution: 3 Kaltmonatsmieten (1.710 EUR) 
  - zusätzlich kann bei Bedarf ein Fahrrad mit Schloss zur Verfügung gestellt werden 
 Benötigte Bewerbungsunterlagen: 
  - Selbstauskunft 
  - Schufa (jetzt beantragen)  Auskunft 
  - Einkommensnachweis (ggf. vom Bürgen) 
  - Mietzahlungsbestätigung 
  - Identitätsnachweis 
 Rental contract: 
  - The apartment is available between 1 and 24 months 
  - The TV connection is included in the additional costs 
  - Electricity and GEZ are not part of the total rent 
  - Internet can be booked for a surcharge 
  - Deposit: 3 monthly rents (EUR 1.710) 
  - In addition, a bicycle with lock is available if required 
 Required application documents: 
  - self-assessment tenant 
  - Schufa (jetzt beantragen)  information 
  - Proof of income (or from guarantor) 
  - Rent payment confirmation 
  - Proof of identity 
 Links: 
 www.horns-erben.de 
 www.cafe-grundmann.de 
 www.htwk-leipzig.de 
 www.haus-steinstraße.de 
 www.nato-leipzig.de 
 www.media-city-leipzig.de 
 ww.volkshaus-leipzig.de",,1,,https://www.wg-gesucht.de/1-zimmer-wohnungen-in-Leipzig-Suedvorstadt.10179012.html,1-Zimmer-Wohnung  ,Südvorstadt,    35,690 ,https://www.wg-gesucht.de/1-zimmer-wohnungen-in-Leipzig-Suedvorstadt.10179012.html

Comeniusstraße 25,04315 Leipzig Neustadt-Neuschönefeld,455,50,23.06.2023,2,"Waschmaschine,Spülmaschine,Balkon,Gartenmitbenutzung",2,0,0," In dem Haus befinden sich 8 WG! Hier tobt das Leben. 
 Es gibt ein freies Zimmer Nr.2 in der Wohnung Nummer 4. Dieses Zimmer hat knapp 18 qm.und kostet 505,00 € warm 
 Es gibt ein freies Zimmer Nr.5 in der Wohnung Nummer 3. Dieses Zimmer hat knapp6 qm und kostet 330,00 € warm."," Die Wohnung liegt in Neustadt-Neuschönefeld, nahe dem Zentrum Ost. Dies ist eine sehr zentrale Lage, direkt an der Eisenbahnstraße. Die Eisenbahnstraße ist eine junge und Hippe Straße, die viele kleine Cafés, Bars, 
 Restaurantsgeprägt ist. Bis zum Zentrum sind es circa 9 Minuten mit dem Fahrrad. Die ÖPNV Anbindung (Eisenbahnstraße) ist super. In der nähe sind Grünflächen (z.B. Rabet Park) und Einkaufsmöglichkeiten wie der nahe gelegene Edeka.","Ich bin selbst der Vermieter, lebe jedoch nicht in der WG. 
 Jeder Mieter erhält einen eigenen Mietvertrag für sein Zimmer. Somit haftet ihr nicht für die Miete der anderen Bewohner, falls ein Zimmer leer steht und könnt unkompliziert kündigen. 
 In Zimmer 1 wohnt Erim, der eine Ausbildung macht. In Zimmer 3 wohnt Georg, er studiert.",,0.0,0,"Studenten-WG, gemischte WG",https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Neustadt-Neuschoenefeld.10117928.html,3er WG,Neustadt-Neuschönefeld,    18,505 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Neustadt-Neuschoenefeld.10117928.html

Körnerstraße 28,04107 Leipzig Südvorstadt,330,50,01.09.2023,2,"Waschmaschine,Spülmaschine,Keller",1,3,0," Das Zimmer ist 12qm groß, durch die über 3 Meter hohen Decken wirkt es dennoch größer. Die meisten Möbel werden im Zimmer bleiben. 
 In dem großen Flur steht ein Tisch mit Stühlen, sodass man entspannt zusammen sitzen kann und ein wenig plaudern.  
 Küche und Bad sind sehr modern ausgestattet und haben sogar Wasch- und Spülmaschine. Einen Trockner gibt es auch."," Die Lage könnte besser wohl kaum sein. Die Körnerstraße ist eine direkte Seitenstraße der belebten Karl Liebknecht Straße. Dort findest du allerhand Bars, Restaurants und kleine Läden.  
 Die Haltestelle Südplatz ist auch direkt um die Ecke. Von dort aus bist du in 10 Minuten an der Uni oder am Bahnhof.  
 Zum Clara-Zetkin-Park sind’s mit dem Fahrrad auch bloß 5 Minuten und an dort lässt es sich am Ufer des kleinen Flusses perfekt abschalten.","Mit dir zusammen wohnen werden Silvia, Aaron, Ali und Jan.
 Silvia (20) hat letzten Oktober ihr Studium angefangen.
 Mit ihrkannst du über jeden Flohmarkt spazieren und Räucherstäbchen kaufen.
 Aaron (22) fängt im September eine Ausbildung zum Physiotherapeuten an. Er interessiert sich für Sport und Geographie und kennt sich bei beidem echt gut aus. Außerdem hört er gern Metal und geht auf Konzerte.
 Jan (20) hat gerade sein Fach Abi an einer Leipziger Schule gemacht und arbeitet jetzt als Küchenhilfe. Mit ihm lässt es sich sehr gut über alle möglichen Fragen des Lebens philosophieren. Außerdem kocht er gerne.
 Ali (29) macht gerade Deutsch Kurse und Prüfungen, um in Zukunft als Zahnarzt arbeiten zu können."," Ich bin Caro (20) und ziehe aus. Ich studiere gerade Medien- und Kommunikationsmanagement in Leipzig und mache im Wintersemester mein Auslandssemester in Mailand. Dafür suche ich jetzt eine/n Nachmieter*in bzw. Zwischenmieter*in. Nach meinem Auslandssemester werde ich zwar wieder zurück nach Leipzig kommen, aber überlege dann nochmal innerhalb von Leipzig umzuziehen, somit gibt es vermutlich die Möglichkeit das Zimmer danach auch komplett zu übernehmen.",,0,,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Suedvorstadt.10139834.html,5er WG,Südvorstadt,    12,380 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Suedvorstadt.10139834.html

Biedermannstraße 9-13,04277 Leipzig Connewitz,250,100,01.07.2023,2,"Waschmaschine,Spülmaschine,Aufzug",1,1,0," Es gibt zwei Zimmer zu vergeben. Das eine Zimmer ist etwa 16qm gross das zweite etwas grösser, etwa 18 qm. Beide Zimmer sind hell und ruhig.  
 -------------------------------------------- 
 There are two rooms available.  One room is about 16 square meters, the second is slightly larger, about 18 square meters.  Both rooms are bright and quiet."," (English below) 
 Die Wohnung liegt direkt am Connewitzer Kreuz. Hier befinden sich viele Geschäfte, Restaurants, Veranstaltungsorte und Bars in der Nähe. Von der Wohnung ist man auch in ein paar Minuten im Wald und am Fluss, oder mit dem Rad am See. Die nächsten Straßenbahnhaltestellen sind ganz in der Nähe. 
 -------------------------------------------------------------------------- 
 The apartment is right on the Connewitzer Kreuz.  There are many shops, restaurants, entertainment venues and bars nearby.  From the apartment you can be in the forest and on the river in a few minutes, or by bike on the lake.  The nearest tram stops are very close by.","(English below) 
 Hallo :) 
 Wir sind Clemens und Lola und wir wohnen seit kurzem in dieser wunderschöne Wohnung in Connewitz. Wir suchen jetzt noch nach zwei weitere Personen, die hier mit uns einziehen möchten und Lust auf Gemeinschaft haben, das heißt gemeinsam kochen, abends ausgehen, auf Ausflüge gehen, Spiele spielen, Filme schauen etc. Schreibt einfach ein bisschen über euch, was ihr so macht, was ihr gerne in Leipzig macht etc.
