Street,Address,rent_cold,additional_cost,free_from,distance,gadgets,female_roommates,male_roommates,divers_roommates,room_description,location_description,flat_live,additional,smoker,accessible,kind_of_flat,Url,type,district,size,price,link
Kochstraße 27,04275 Leipzig ,411,69,01.09.2023,3,"Waschmaschine,Keller",1,0,0.0, Das Zimmer ist 20m^2  groß und befindet sich im Dachgeschoss eines Altbaues. Es ist sehr sonnig und es gibt einige offengelegte Fachwerkbalken. Und es ist möbliert.," Die Wohnung liegt sehr zentral in einer Parallelstraße zur beliebten Karli (Südvorstadt) und von dort aus kommt man mit den Öffis eigentlich überall hin. In der Nähe befinden sich viele Cafés, Restaurants, Bars etc. und die Uni ist auch nicht weit!","Hey du, 
 bestimmt bist du gerade auf der Suche nach einem Zimmer in Leipzig.
 Von September bis Ende Februar kannst du gerne meins haben. Ich bin Carlotta und gehe für mein Erasmus nach Padua(Italien). Solang kannst du gerne in unserer WG wohnen. 
 Deine Mitbewohnerin wird Manar (22) sein.
 Manar kommt aus Paris, sie ist super kommunikativ, kocht sehr gut, geht gerne tanzen und würde gerne etwas mit ihrer zukünftigen Mitbewohner*in unternehmen.
 Bitte meldet euch nicht, wenn ihr eine Zweck-WG sucht, dann ist dieses Zimmer nichts für euch :)"," Falls du Interesse hast schreib mir doch kurz ein zwei Zeilen über dich und welches Rezept du zuletzt gekocht hast oder nenne mir deinen aktuellen Lieblingsautor. 
 Das Zimmer ist ab dem 1.9. zu haben. Falls du noch Fragen hast, schick mir einfach eine Nachricht.",0.0,0,Studenten-WG,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig.10047637.html,2er WG,,    20,480 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig.10047637.html
Karl-Heine-Straße 14,04229 Leipzig Plagwitz,180,0,30.06.2023,3,"Waschmaschine,Spülmaschine,Terrasse,Balkon,Garten,Keller",0,3,0.0," Hast du Bock auf Action?  
 Willst du was erleben ?  
 Wir haben hier eine einmalige Gemeinschaft, die weit über das standardisierte Normalleben hinaus geht!  
 Komm und schau dir das Highlife an!  
 Hast du eigene Möbel, kannst Du sie aber auch gern mitbringen! 
 Ansonsten ist das Zimmer bereits möbliert mit Schreibtisch, Schrank, Regal und Bett. 
 Die Zimmer variieren in der Größe, von 15 bis ca. 20 qm. In allen Zimmern hast du perfekten WLAN-Empfang mit bis zu 100 MB/s Download. Dies ist ebenso wie alle anderen Nebenkosten in den 180€ Mietpreis enthalten."," Wir sind im schönsten Leipziger Westen - Plagwitz. Zu unseren Nachbarn gehört der Bundesgerichtshof und Anwaltskanzleien, also steht der Party am Wochenende nichts im Weg ;-) 
 Zur Uni Leipzig kommt man innerhalb von 10 Minuten, zur Karli (die Leipziger Kultkneipenmeile) sind's 8. 
 An unserem Grundstück fließt die Luppe entlang, ein kleiner Kanal der ins Kanalsystem von Leipzig führt.Mit unserem hauseigenen Boot kann man hierauf auch die Gegend vom Wasser aus erkunden. 
 Wir haben einen riesigen Garten mit Gartenlaube und Terrasse, perfekt für Partys oder mal zum entspannen.","Du suchst eine WG um was zu erleben? 
 Wir sind ein Zusammenschluss von vielen verschiedenen Persönlichkeiten, Ansichten und Studiengängen geeint unter dem Dach der Villa in Plagwitz. Unter dem Semester veranstalten wir Partys, Vortragsabende, Tanzkurse, Kulturexkursionen und gestalten unsere Leben gemeinsam. Trotzdem legen wir natürlich großen Wert auf das Studium, durch die Hilfe von Leuten aus höheren Semestern (wir haben hier Studenten aus vielen verschiedenen Fachrichtungen) bist du auch dabei nie auf dich allein gestellt."," Wie du dir bereits eventuell denkst, sind wir eine Studentenverbindung, das Corps Lusatia. Wir sind jedoch unpolitisch, unreligiös und offen gegenüber allen. Falls du mehr über uns erfahren willst, check mal unsere Internetseite http://lusatia-leipzig.de und unser Instagram corpslusatia oder komm mal auf einen Kaffee oder ein Bier lang. Wir freuen uns dich kennenzulernen.",1.0,0,"Studenten-WG, Männer-WG, keine Zweck-WG",https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Plagwitz.9131489.html,5er WG,Plagwitz,    18,180 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Plagwitz.9131489.html
Karl-Heine-Straße 14,04229 Leipzig Plagwitz,180,0,30.06.2023,3,"Waschmaschine,Spülmaschine,Terrasse,Balkon,Garten,Keller",0,4,0.0," Lieber Suchender,  
 dein zukünftiges Zimmer in ist etwa 16-18qm groß und auf Wunsch möbliert/teilmöbliert. Ein Bett, Schreibtisch und Kleiderschrank kannst du bekommen - je nachdem, wie du magst. Im ganzen Haus und im Garten hast du W-LAN-Empfang (100MB Download), die Kosten hierfür sind im Mietpreis inbegriffen ebenso wie alle anderen Nebenkosten. Der Wintergarten mit Kamin, Bibliothek, Gemeinschaftszimmer sowie ein großer Saal und der gute alte Tresen mit Zapfhahn stehen dir ebenso rund um die Uhr zur Verfügung. 
 Der Garten ist mit einer Gartenlaube und anschließender Terrasse ausgestattet, die im Sommer auch öfter für Partys und andere Veranstaltungen genutzt werden kann, ebenso wie unser hauseigener Bootssteg mit Boot."," Ideale Lage für Studenten: 
 10 min zum Campus. 
 10 min zum Hauptbahnhof. 
 Direkt vor der Haustür befindet sich eine S-Bahn-Haltestelle, Einkaufsmöglichkeiten wie Rewe und Aldi sind fußläufig in 5 Minuten zu erreichen. 
 Industriekultur und Kunst, Plagwitz gehört derzeit zu den angesagtesten Vierteln in Leipzig, eine Hochburg der Kreativkultur. Hier, im Westen der Stadt, findest du eine bunte Mischung aus alten Fabriken und verlassenen Industriegeländen, Kunstinitiativen, Start-Ups, dazwischen gemütliche Wohngegenden, viel Grün und Wasser. Hier liegt auch die Spinnerei, eine alte Baumwollspinnerei, in der heute zahlreiche Ateliers, Werkstätten undGalerien von Kunstschaffenden Raum gefunden haben. Zwei Hauptschlagadern in Plagwitz sind außerdem die Karl-Heine-Straße und die Zschochersche Straße. Hier findest du eine interessante Mischung aus Cafés, Geschäften und Imbissen. Auf dem Karl-Heine-Kanal kannst du mit unserem eigenen Boot dir das sonst auch noch mal vom Wasser aus anschauen.","Wir sind Studenten unterschiedlichster Fachrichtungen. Gemeinsam nutzen wir die Möglichkeiten, die uns Haus und Garten bieten. Die Wochenenden verbringen wir auch gerne gemeinsam um zu reisen und andere Studentenstädte kennenzulernen. Das Haus in der Karl-Heine-Straße gibt den Bewohnern und Besuchern alle Möglichkeiten für ein vielfältiges Zusammenleben. Dort wird gelernt, gefeiert, geredet, gelacht. Aber nie alleine! 
 Sowohl zum Lernen als auch zum Feiern steht überdurchschnittlich viel Raum zur Verfügung. Es kommt immer darauf an, was man daraus macht!"," Wie du dir eventuell bereits denkst, sind wir eine Studentenverbindung. Wir sind jedoch unpolitisch, unreligiös und offen gegenüber allen. Die meisten Vorurteile über uns sind daher nicht wahr. Komm einfach zu Besuch vorbei und überzeuge dich selbst! 
 Bei Interesse und bei Fragen nutzt die Nachrichtenfunktion und schreibt mir gerne einen kurzen oder auch etwas längeren Text, in dem ihr euch selber vorstellt! 
 Für einen ersten Eindruck:  
 Instagram: @corpslusatia  
