Street,Address,rent_cold,additional_cost,free_from,distance,gadgets,female_roommates,male_roommates,divers_roommates,room_description,location_description,flat_live,additional,smoker,accessible,kind_of_flat,Url,type,district,size,price,link
Arthur-Hoffmann-Str.,04277 Leipzig Connewitz,300,125,01.07.2023,,"Waschmaschine,Balkon,Gartenmitbenutzung",0,0,0," Ich suche einen umgänglichen Mitbewohner/in Ü30 (Nichtraucher) für ein ca.19 qm großen Raum. Das Zimmer ist zur Arthur-Hoffmann-Str. (auslaufende einspurige Hauptstraße, kein Schienenverkehr) ausgerichtet. Das Bad ist mit Fenster und Badewanne ausgestattet, die Küche mit kleinem Balkon mit Blick ins Grüne. Ich bin eine ruhige Mitbewohnerin, naturverbunden, mag schwarzen Humor, übe einen handwerklichen Beruf aus, strebe einen minimalistischen Lebensstil an und nehme keinBlatt vor den Mund. Meine Beweggründe sind pragmatisch (Kostensenkung) sowie der Umstand, dass ich nur ungern alleine wohne. Sollte sich zwischen uns eine Freundschaft entwickeln...schön, wenn nicht, dann sollten wir trotzdem einen respektvollen und rücksichtsvollen Umgang pflegen und uns einig sein, was die Grundregeln des Zusammenlebens und Sauberkeit angeht. Mehr oder weniger Gemeinschaftsleben, ich bin für beide Wohnmodelle offen.",,,,,0.0,"Zweck-WG, Studenten-WG, Frauen-WG, keine Zweck-WG, gemischte WG",https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Connewitz.10147397.html,2er WG,Connewitz,    19,425 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Connewitz.10147397.html
Merseburger Str 124,04177 Leipzig Altlindenau,400,0,21.06.2023,5,"Waschmaschine,Balkon,Keller",0,1,0," - - - - - English below - - - - -  
 Wichtig! Bitte schlag einen Termin fürs Kennenlernen vor, damit ich das planen kann. 
 Ein Zimmer (kein Möbel) ung. 17m² Fläche in einer 65m² 2-Zimmer-Wohnung. Küche mit Kühlschrank und Herd, Badewanne, Waschmaschine vorhanden. Die Wohnung hat einen vom Badezimmer zugänglichen Balkon.  
 Read me! Please suggest one appointment for us to get to know each other, so I can plan it. 
 Free room (no furniture) with approximately 17m² in a 65m² flat with 2 rooms. Kitchen with fridge and stove, bathtub and wash machine available. It has a balcony accessible from the bathroom."," Direkt gegenüber ist Supermarkt Lidl. Sie befindet im Stadtteil Altlindenau im West und die berühmte Karl-Heine-Straße ist ungefähr in 10 Minuten zu Fuß erreichbar. Es gibt direkt Verbindung zum Zentrum. 
 The supermarket Lidl is right across the street. It is located in the west in Altlindenau and the famous Karl-Heine-Straße is about a 10 minutes walk away. Direct connections to the city center available.","Ich bin Carlos, 36 J. und komme aus Brasilien. Momentan absolviere ich eine Ausbildung als Pflegefachkraft und bin (hoffentlich) bald fertig. In Brasilien arbeite ich freiberuflich als Synchronisationsübersetzer und deswegen lerne ich gern Fremdsprachen. Dazu interessiere ich mich für Musik, ich habe eine Gitarre, und ich bin der Bassspieler von Comrades la Baguette, ich spiele gerne Brettspiele, aber momentan habe ich nicht viel zu Verfügung, wenn du welche bringen kannst, wäre das super, und ich gehe gerne mit Freunden Tischtennis oder Badminton spielen, oder einfach einen Ball treffen. Das ist, wie ich meinen kleinen Finger gebrochen habe, aber egal. Manchmal wenn ich etwa Energie habe, schlage ich meinen Körper um, das meine Freunden netterweise als Tanzen beschreiben. 
 Als Menschen bin ich ein ruhiger Typ, eigentlich einfach umzugehen. Kommunikation wäre da wichtig. Ich möchte gern ein bisschen Zeit für mich, wer nicht, aber bin ich offen für gemeinsame Tätigkeiten, Filme-/Serien-/Spieleabend, Getränkerunde, das Lebenbesprechen und so weiter und so fort. 
 My name is Carlos, I'm 36, from Brazil. I am suffering the last year in the Ausbildung and (hopefully) I'll be a nurse soon. In Brazil I have a freelance job as a translator for dubbing (biggest so far, by far was the series Dark) and so I love learning languages. One another passion is music, I have a guitar, and I am the bassist of Comrades la Baguette, I like playing boardgames, but I don't have many to offer, if you can bring some to the table, that would be great, and I also like going out with my friends to play table tennis or badminton or just kicking a ball around really. This is actually how I broken my finger, but yeah nevermind. Sometimes when the energy is there I like to go out to flail my body around, which my friends kindly describe as dancing. 
 I'm a quiet person, easy to deal with. Communication is important. I'd like a bit of time to enjoy my solitude, who doesn't, but else I am open to do stuff together, like movie night, series binging, game night, a little drink, talk about life and so on and so fort."," Wenn diese Anzeige deine Interesse weckt, kannst du gerne mir eine Nachricht schicken. Erzähl mir ein bisschen über dich und schlag bitte einen Termin fürs Kennenlernen vor. Ich habe Zeit Montag, Mittwoch, Freitag zwischen 16 und 20 Uhr, Dienstag zwischen 16 und 17 Uhr, und am Wochenende zwischen 12 and 19 Uhr. Ich freue mich auf deine Nachricht 
 If this ad picked your interest, feel free to send me a message. Please write a bit about yourself and suggest one date when you could pass by for us to know each other. I have time on Monday, Wednesday, Friday between 4 and 8pm, Tuesday 4-5pm and on the weekend between 12 and 7pm. Looking forward to your message.",1.0,0.0,"keine Zweck-WG, Internationals welcome",https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Altlindenau.10081307.html,2er WG,Altlindenau,    17,400 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Altlindenau.10081307.html
Dimpfelstr. 49,04347 Leipzig ,332,40,01.07.2023,5,"Waschmaschine,Spülmaschine,Keller",1,2,0," Hallo ihr lieben :), 
 das Zimmer, das zum 1. Juli frei wird, ist ca 18 qm groß und hell nach Osten ausgerichtet. Es hat hohe Wände und ist sehr geräumig. Da es zur Straße rausgeht, die jedoch nicht viel befahren ist, können die Fenster im Sommer problemlos offengelassen werden und man hat es trotzdem ganztags hell. Morgens kannst du dir die Sonne direkt ins Gesicht scheinen lassen. 
 Falls ein Einzug erst im Laufe des Julis möglich ist, wäre das auch kein Problem.  
 Da in den nächsten Monten zwei bis drei weitere Zimmer der Wohnung frei werden, würden wir uns freuen, die WG an Menschen zu übergeben, die ggf. schon zusammen auf der Suche nach einem gemeinsamen Zuhause sind.  
 Die Wohnung ist schon fertig eingerichtet und Möbel, sowie Küche, Waschmaschine, Esstisch, Küchenutensilien würden hier bleiben und können gerne übernommen werden. Natürlich kannst du/ihr aber auch weitere eigene Gestaltungideen miteinbringen.  
 Zusätzlich zu der Wohnung gibt es noch eine kleine Raucherkammer direkt gegenüber von der Wohnungstüre (ein kleiner Balkonersatz), einen Innenhof für Fahrräder und ein Kellerabteil."," Tolle Lage im Leipziger Osten mit Nähe zu Natur und See 
 Zu Fuß: 
 - 1 min zum Mariannenpark 
 - 5 min zur nächsten Haltestelle  
 - 5 min bis zum nächsten Späti 
 - 5 min zum nächsten Supermarkt 
 Mit dem Fahrrad: 
 - 5 min bis zur Eisi 
 - 10 min zum Theklaer See (Naturbad Nordost) 
 - 10 min bis zum Hauptbahnhof 
 Mit der Bahn: 
 - 10min bis zumHauptbahnhof","Das WG-Leben wird sich diesen Sommer größtenteils ändern, da die komplette WG Stück für Stück ausziehen wird.
 Jeremias Zimmer (19qm) wird ab dem 01.08 und Ronjas Zimmer (15qm) ab dem 01.09 frei, da sie aus Leipzig wegziehen. Perspektivisch ist Lio auch auf der Suche nach einer neuen WG, wird aber wahrscheinlich noch ein bisschen in der WG bleiben. 
 Momentan sind wir keine Zweck-WG und es wäre schön, wenn das auch so bleibt. Wir sind alle relativ viel unterwegs, aber kommen trotzdem in mehr oder weniger regelmäßigen Abständen zusammen, um etwas zu unternehmen. Wir haben einen Putzplan und teilen uns einen großen Teil des Essens, ernähren uns dabei alle vegetarisch. Die WG ist für uns alle ein Wohlfühlort, indem wir sehr familiär-freundschaftlich leben und gerne zusammenkommen. 
 Wir kommunizieren offen miteinander und respektieren die Privatsphäre der anderen."," wir haben einen Internetvertrag, der insgesamt 44€ pro Monat kostet (also 11€ pro Person) und übernommen werden kann. 
 Für Strom zahlen wir momentan ...  
 antu: 331,95€ 
 jere: 332,30€ 
 ronja: 291,25 
 lio: 250,50€  
 Da ich bislang eine der Hauptmietenden war, würdest du diesen übernehmen. Im September würde dann eine weitere Person Ronja ablösen.  
 Da die anderen die nächsten Wochen relativ viel (nicht in Leipzig) unterwegs sind, würden wir Treffen ggf auch online machen, eine Wg besichtigung wäre aber auf alle Fälle möglich.  
 Wir freuen uns auf eure Anfragen und unsere WG in neue Hände übergeben zu können.  
 Bis dann! 
  Lieben Gruß von uns allen.",,0.0,,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig.10161707.html,4er WG,,    18,372 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig.10161707.html
Eisenbahnstrasse 127,04315 Leipzig ,150,50,18.06.2023,1,"Waschmaschine,Keller,Aufzug",2,1,0," Zimmer am Torgauer Platz zu vermieten, unsanierter Altbau aber sehr gemütliches kleines Zimmer mit unverputzten Wänden und Dielenboden. Es besteht die Möglichkeit, ein Hochbett zu bauen, um den Platz besser zu nutzen. Das Zimmer wird unmöbeliert übergeben, Fotos vom leeren Zimmer folgen noch da noch die Sachen des alten Mitbrwohners rausmüssen.  Das Zimmer wird bis Ende August vermietet, dann wird die Wohnung übergeben.  Die WohnungDas Zimmer geht zum Hof raus und ist dementsprechend sehr leise, Blick auf einen schönen Baum und nachmittags ein paar Stündchen Sonne.  Das Haus ist ein unsanierter Altbau und sieht dementsprechend aus, dafür ist die Miete nicht so teuer und wir haben eine sehr nette Hausgemeinschaft.Wir wohnen in einer Studi Wg aus gutenFreund*innen und haben eine entspannte Stimmung bei uns zuhause, jede*r versucht auf einander achtzugeben. Wir sitzen auch gerne in der Küche zusammen auf ein Bierchen, lassen einander aber Raum wenn das mal möglich ist.Niemand von uns feiert zuhause dicke Parties aber manchmal sind paar Freunde abends zu besuch auf ein Bierchen.Die Wohnung befindet sich am Ende der Eisenbahnstrasse, hier ist es bisschen ruhiger als im Rest. Spätis direkt vor der Tür und auch eine riesige Auswahl an Supermärkten und anderen Läden in Laufweite. Die Tram fährr direkt vor der Tür ab und in 7 Minuten ist man im Zentrum.Wir suchen eine offene Person die gerne auch mal mit uns abhängt (wenn es passt) :)",,,,1.0,0.0,"Studenten-WG, Internationals welcome",https://www.wg-gesucht.de/wg-zimmer-in-Leipzig.10161598.html,4er WG,,    9,200 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig.10161598.html
Karl-Liebknecht-Straße 92,04275 Leipzig Südvorstadt,340,40,07.07.2023,2,"Waschmaschine,Spülmaschine,Balkon,Garten,Gartenmitbenutzung,Keller,Fahrradkeller",2,1,0," Willkommen auf der Karli im Herzen der Südvorstadt!  
 Das Zimmer ist mit über 20qm das größte der schönen Altbauwohnung und wartet nur darauf, von Dir bewohnt und belebt zu werden. Es ist voll ausgestattet. Bett, Schreibtisch, Sofa, sowie eine Kleiderstange stehen dir zur freien Verfügung!"," Unser schönes Eckhaus liegt zwischen Kurt-Eisner-Straße und Richard-Lehmann-Straße direkt auf der Karli mitten im Leipziger Süden. Döner, Pizza, Falafel, Vietnamesisch, Späti, Konsum, Rewe alles in unmittelbarer Nähe, Cafés, Bars ums Eck, Connewitz vor der Tür, zwei Mini-Parkanlagen vorm Haus, Clara-Zetkin-Park, Zentrum und Albertina in zehn Minuten erradelbar, mit der Kurt-Eisner auch schnellen Zugang nach Ost und West. Zur Tram- und auch Bushaltestelle Kurt-Eisner-Str./Karl-Liebknecht-Str. sind's nur zwei Fußminuten (Linien 10, 11, 60, 74).","Die WG-Mitbewohner sindSophia und Niclas, sowie vielleicht eine weitere Zwischenmiete, denn Diana ist ebenfalls auf Reisen. Alle sind sehr herzlich und weltoffen und stehen dir immer gerne mit Rat und Tat zur Seite. Wer genau wann da ist, können wir gerne persönlich besprechen. Auch könntest du theoretisch für einen Monat mit jemand zweitem bei uns einziehen. Melde dich dazu gerne."," Gemeinsam genutzt werden unser riesiger Flur, das Bad (mit Eckbadewanne sowie separater Dusche), eine zusätzliche Gästetoilette, Abstellraum, Balkon und unsre Küche, welche sich auch ausstattungsmäßig sehen lassen kann. 
 Das ein und Auszugsdatum kann notfalls auch um 1-3 Tage verschoben werden.  
 Fotos vom Zimmer folgen die Tage! :)  
